ts_iso,pps_prom,hpa_replicas,hpa_current,hpa_target,deploy_ready,deploy_replicas
2026-05-16T23:20:29+01:00,0,1,0,1500,1/1,1
2026-05-16T23:20:34+01:00,0,1,0,1500,1/1,1
2026-05-16T23:20:40+01:00,0,1,0,1500,1/1,1
2026-05-16T23:20:45+01:00,0,1,0,1500,1/1,1
2026-05-16T23:20:50+01:00,0,1,0,1500,1/1,1
2026-05-16T23:20:55+01:00,0,1,0,1500,1/1,1
2026-05-16T23:21:01+01:00,0,1,0,1500,1/1,1
2026-05-16T23:21:05+01:00,197.40789631585264,1,0,1500,1/1,1
2026-05-16T23:21:11+01:00,405.84000000000003,1,0,1500,1/1,1
2026-05-16T23:21:16+01:00,614.2,1,614200m,1500,1/1,1
2026-05-16T23:21:21+01:00,822.5600000000001,1,614200m,1500,1/1,1
2026-05-16T23:21:26+01:00,1030.8812352494099,1,614200m,1500,1/1,1
2026-05-16T23:21:31+01:00,1041.7183312667494,1,1041718m,1500,1/1,1
2026-05-16T23:21:36+01:00,1041.6816672666907,1,1041718m,1500,1/1,1
2026-05-16T23:21:41+01:00,1041.5616624664985,1,1041718m,1500,1/1,1
2026-05-16T23:21:46+01:00,1041.44,1,1041440m,1500,1/1,1
2026-05-16T23:21:51+01:00,1041.5983360665573,1,1041440m,1500,1/1,1
2026-05-16T23:21:56+01:00,1041.68,1,1041440m,1500,1/1,1
2026-05-16T23:22:01+01:00,1041.5983360665573,1,1041598m,1500,1/1,1
2026-05-16T23:22:06+01:00,844.926202951882,1,1041598m,1500,1/1,1
2026-05-16T23:22:11+01:00,636.7054682187287,1,1041598m,1500,1/1,1
2026-05-16T23:22:16+01:00,428.2171286851474,1,428217m,1500,1/1,1
2026-05-16T23:22:21+01:00,219.84879395175807,1,428217m,1500,1/1,1
2026-05-16T23:22:26+01:00,11.56,1,428217m,1500,1/1,1
2026-05-16T23:22:31+01:00,0,1,0,1500,1/1,1
2026-05-16T23:22:36+01:00,743.0102795888165,1,0,1500,1/1,1
2026-05-16T23:22:42+01:00,1576.1200000000001,1,0,1500,1/1,1
2026-05-16T23:22:47+01:00,2409.34362625495,1,2409343m,1500,2/2,2
2026-05-16T23:22:52+01:00,3220.76,1,2409343m,1500,2/2,2
2026-05-16T23:22:57+01:00,4380.388728086344,1,2409343m,1500,2/2,2
2026-05-16T23:23:02+01:00,4337.687645164194,2,4327271m,1500,2/3,2
2026-05-16T23:23:08+01:00,3608.4948636979857,2,4327271m,1500,3/3,3
2026-05-16T23:23:13+01:00,2666.3415574314968,2,4327271m,1500,3/3,3
2026-05-16T23:23:18+01:00,3028.96864,3,3000759m,1500,3/4,3
2026-05-16T23:23:23+01:00,2270.9337533333332,3,3000759m,1500,4/4,4
2026-05-16T23:23:28+01:00,1339.6097111111112,3,3000759m,1500,4/4,4
2026-05-16T23:23:33+01:00,2331.045038968413,4,2272874m,1500,5/5,5
2026-05-16T23:23:38+01:00,2423.290523333333,4,2272874m,1500,5/5,5
2026-05-16T23:23:43+01:00,2624.7555155555556,4,2272874m,1500,5/5,5
2026-05-16T23:23:48+01:00,2990.604616666667,5,2927249m,1500,5/5,5
2026-05-16T23:23:53+01:00,3688.347777777778,5,2927249m,1500,5/5,5
2026-05-16T23:23:58+01:00,3549.825294999466,5,2927249m,1500,5/5,5
2026-05-16T23:24:03+01:00,3967.7716639999994,5,3896518m,1500,5/5,5
2026-05-16T23:24:08+01:00,4166.426685865131,5,3896518m,1500,5/5,5
2026-05-16T23:24:13+01:00,4166.56,5,3896518m,1500,5/5,5
2026-05-16T23:24:18+01:00,4166.68,5,4166680m,1500,5/5,5
2026-05-16T23:24:23+01:00,4166.4400000000005,5,4166680m,1500,5/5,5
2026-05-16T23:24:28+01:00,4166.4800000000005,5,4166680m,1500,5/5,5
2026-05-16T23:24:33+01:00,3884.1107288583084,5,3884110m,1500,5/5,5
2026-05-16T23:24:38+01:00,3050.56,5,3884110m,1500,5/5,5
2026-05-16T23:24:43+01:00,2217.28,5,3884110m,1500,5/5,5
2026-05-16T23:24:49+01:00,1383.7939447266328,5,1383793m,1500,5/5,5
2026-05-16T23:24:54+01:00,550.5739311282646,5,1383793m,1500,5/5,5
2026-05-16T23:24:59+01:00,0,5,1383793m,1500,5/5,5
2026-05-16T23:25:05+01:00,0,5,0,1500,5/5,5
2026-05-16T23:25:09+01:00,0,5,0,1500,5/5,5
2026-05-16T23:25:15+01:00,0,5,0,1500,5/5,5
2026-05-16T23:25:21+01:00,0,5,0,1500,5/5,5
2026-05-16T23:25:27+01:00,0,5,0,1500,5/5,5
2026-05-16T23:25:33+01:00,NA,5,0,1500,5/5,5
2026-05-16T23:25:39+01:00,0,5,0,1500,5/5,5
2026-05-16T23:25:44+01:00,0,5,0,1500,5/5,5
2026-05-16T23:25:49+01:00,0,5,0,1500,4/4,4
2026-05-16T23:25:55+01:00,0,5,0,1500,4/4,4
2026-05-16T23:26:00+01:00,0,4,0,1500,3/3,3
2026-05-16T23:26:06+01:00,0,4,0,1500,3/3,3
2026-05-16T23:26:12+01:00,0,4,0,1500,3/3,3
2026-05-16T23:26:18+01:00,0,3,0,1500,2/2,2
2026-05-16T23:26:24+01:00,0,3,0,1500,2/2,2
