ts_iso,pps_actual,pps_forecast,current_replicas,desired_replicas,action,scale_executed
2026-05-26T16:49:12+00:00,0.0,0.0,1,1,Hold,False
2026-05-26T16:49:17+00:00,0.0,0.0,1,1,Hold,False
2026-05-26T16:49:22+00:00,0.0,0.0,1,1,Hold,False
2026-05-26T16:49:27+00:00,0.0,0.0,1,1,Hold,False
2026-05-26T16:49:32+00:00,0.0,0.0,1,1,Hold,False
2026-05-26T16:49:37+00:00,0.0,0.0,1,1,Hold,False
2026-05-26T16:49:42+00:00,0.0,0.0,1,1,Hold,False
2026-05-26T16:49:47+00:00,105.48,105.48,1,1,Hold,False
2026-05-26T16:49:52+00:00,313.72,313.72,1,1,Hold,False
2026-05-26T16:49:57+00:00,522.12,848.55,1,1,Hold,False
2026-05-26T16:50:02+00:00,730.44,1164.04,1,1,Hold,False
2026-05-26T16:50:07+00:00,938.8,1289.28,1,1,Hold,False
2026-05-26T16:50:12+00:00,1041.64,955.61,1,1,Hold,False
2026-05-26T16:50:17+00:00,1041.85,936.58,1,1,Hold,False
2026-05-26T16:50:22+00:00,1041.68,1043.4,1,1,Hold,False
2026-05-26T16:50:27+00:00,1041.68,1012.69,1,1,Hold,False
2026-05-26T16:50:32+00:00,1041.72,1054.78,1,1,Hold,False
2026-05-26T16:50:37+00:00,1041.64,1023.14,1,1,Hold,False
2026-05-26T16:50:42+00:00,1041.64,1055.77,1,1,Hold,False
2026-05-26T16:50:47+00:00,936.88,569.73,1,1,Hold,False
2026-05-26T16:50:52+00:00,728.5,384.85,1,1,Hold,False
2026-05-26T16:50:57+00:00,520.2,180.65,1,1,Hold,False
2026-05-26T16:51:02+00:00,311.96,0,1,1,Hold,False
2026-05-26T16:51:07+00:00,103.52,0,1,1,Hold,False
2026-05-26T16:51:12+00:00,0.0,24.34,1,1,Hold,False
2026-05-26T16:51:17+00:00,376.55,1892.61,1,2,Scale Up,True
2026-05-26T16:51:22+00:00,1011.84,1610.7,2,2,Hold,False
2026-05-26T16:51:27+00:00,1011.8,264.81,2,1,Hold,False
2026-05-26T16:51:32+00:00,2206.44,2854.81,2,2,Hold,False
2026-05-26T16:51:37+00:00,2911.85,4242.45,2,3,Hold,False
2026-05-26T16:51:42+00:00,3228.68,4178.41,2,3,Hold,False
2026-05-26T16:51:47+00:00,3288.36,2997.68,2,2,Hold,False
2026-05-26T16:51:52+00:00,4166.76,4962.04,2,4,Scale Up,True
2026-05-26T16:51:57+00:00,4062.84,4482.8,4,3,Hold,False
2026-05-26T16:52:02+00:00,3229.8,3066.21,4,3,Hold,False
2026-05-26T16:52:07+00:00,3712.11,3058.35,4,3,Hold,False
2026-05-26T16:52:12+00:00,3578.69,3297.49,4,3,Hold,False
2026-05-26T16:52:17+00:00,3443.01,3590.48,4,3,Hold,False
2026-05-26T16:52:22+00:00,3411.63,3714.19,4,3,Scale Down,True
2026-05-26T16:52:27+00:00,4093.83,4028.1,3,3,Hold,False
2026-05-26T16:52:32+00:00,4165.48,4191.37,3,3,Hold,False
2026-05-26T16:52:37+00:00,4165.4,4183.05,3,3,Hold,False
2026-05-26T16:52:42+00:00,4165.32,4113.04,3,3,Hold,False
2026-05-26T16:52:47+00:00,4165.63,3817.0,3,3,Hold,False
2026-05-26T16:52:52+00:00,4166.72,4123.53,3,3,Hold,False
2026-05-26T16:52:57+00:00,4166.5,4044.38,3,3,Hold,False
2026-05-26T16:53:02+00:00,0.0,0,3,1,Scale Down,True
2026-05-26T16:53:07+00:00,4166.56,381.6,1,1,Hold,False
2026-05-26T16:53:12+00:00,3514.16,2303.73,1,2,Hold,False
2026-05-26T16:53:17+00:00,2828.06,3777.4,1,3,Hold,False
2026-05-26T16:53:22+00:00,2131.64,3891.18,1,3,Hold,False
2026-05-26T16:53:27+00:00,1432.34,2572.25,1,2,Hold,False
2026-05-26T16:53:32+00:00,0.0,686.44,1,1,Hold,False
2026-05-26T16:53:37+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:53:42+00:00,0.28,0,1,1,Hold,False
2026-05-26T16:53:47+00:00,0.28,0,1,1,Hold,False
2026-05-26T16:53:52+00:00,0.28,23.11,1,1,Hold,False
2026-05-26T16:53:57+00:00,0.28,8.09,1,1,Hold,False
2026-05-26T16:54:02+00:00,0.28,0,1,1,Hold,False
2026-05-26T16:54:07+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:54:12+00:00,0.0,84.47,1,1,Hold,False
2026-05-26T16:54:17+00:00,0.0,613.31,1,1,Hold,False
2026-05-26T16:54:22+00:00,0.0,90.24,1,1,Hold,False
2026-05-26T16:54:27+00:00,0.0,0.11,1,1,Hold,False
2026-05-26T16:54:32+00:00,0.0,735.25,1,1,Hold,False
2026-05-26T16:54:37+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:54:42+00:00,0.0,4.08,1,1,Hold,False
2026-05-26T16:54:47+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:54:52+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:54:57+00:00,0.0,8.36,1,1,Hold,False
2026-05-26T16:55:02+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:55:07+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:55:12+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:55:17+00:00,0.0,97.96,1,1,Hold,False
2026-05-26T16:55:22+00:00,0.0,4.67,1,1,Hold,False
2026-05-26T16:55:27+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:55:32+00:00,0.0,24.44,1,1,Hold,False
2026-05-26T16:55:37+00:00,0.0,22.96,1,1,Hold,False
2026-05-26T16:55:42+00:00,0.0,25.52,1,1,Hold,False
2026-05-26T16:55:47+00:00,0.0,6.02,1,1,Hold,False
2026-05-26T16:55:52+00:00,0.0,22.22,1,1,Hold,False
2026-05-26T16:55:57+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:56:02+00:00,0.0,0,1,1,Hold,False
2026-05-26T16:56:07+00:00,0.0,0,1,1,Hold,False
