ts_iso,pps_actual,current_replicas,desired_replicas,dqn_action,scale_executed
2026-05-16T22:45:18+00:00,0.0,1,1,hold,False
2026-05-16T22:45:23+00:00,0.0,1,1,hold,False
2026-05-16T22:45:28+00:00,0.0,1,1,hold,False
2026-05-16T22:45:33+00:00,0.0,1,1,hold,False
2026-05-16T22:45:38+00:00,0.0,1,1,hold,False
2026-05-16T22:45:43+00:00,0.0,1,1,hold,False
2026-05-16T22:45:48+00:00,0.0,1,1,hold,False
2026-05-16T22:45:53+00:00,0.0,1,1,hold,False
2026-05-16T22:45:58+00:00,188.32,1,1,hold,False
2026-05-16T22:46:03+00:00,396.72,1,1,hold,False
2026-05-16T22:46:08+00:00,605.0,1,1,hold,False
2026-05-16T22:46:13+00:00,813.4,1,1,hold,False
2026-05-16T22:46:18+00:00,1021.68,1,1,hold,False
2026-05-16T22:46:23+00:00,1041.72,1,1,hold,False
2026-05-16T22:46:28+00:00,1041.68,1,1,hold,False
2026-05-16T22:46:33+00:00,1041.52,1,1,hold,False
2026-05-16T22:46:38+00:00,1041.64,1,1,hold,False
2026-05-16T22:46:43+00:00,1041.68,1,1,hold,False
2026-05-16T22:46:48+00:00,0.0,1,1,hold,False
2026-05-16T22:46:53+00:00,1041.6,1,1,hold,False
2026-05-16T22:46:58+00:00,854.13,1,1,hold,False
2026-05-16T22:47:03+00:00,645.65,1,1,hold,False
2026-05-16T22:47:08+00:00,437.31,1,1,hold,False
2026-05-16T22:47:13+00:00,228.95,1,1,hold,False
2026-05-16T22:47:18+00:00,20.68,1,1,hold,False
2026-05-16T22:47:23+00:00,0.0,1,1,hold,False
2026-05-16T22:47:28+00:00,0.0,1,1,hold,False
2026-05-16T22:47:33+00:00,0.0,1,1,hold,False
2026-05-16T22:47:38+00:00,0.0,1,1,hold,False
2026-05-16T22:47:43+00:00,712.88,1,1,hold,False
2026-05-16T22:47:48+00:00,1546.22,1,1,hold,False
2026-05-16T22:47:53+00:00,2379.82,1,2,scale up,True
2026-05-16T22:47:58+00:00,3004.92,2,3,scale up,False
2026-05-16T22:48:03+00:00,3004.92,2,3,scale up,False
2026-05-16T22:48:08+00:00,2291.92,2,2,hold,False
2026-05-16T22:48:13+00:00,3097.67,2,3,scale up,False
2026-05-16T22:48:18+00:00,2984.1,2,2,hold,False
2026-05-16T22:48:23+00:00,3042.18,2,3,scale up,True
2026-05-16T22:48:28+00:00,3744.11,3,3,hold,False
2026-05-16T22:48:33+00:00,3826.08,3,3,hold,False
2026-05-16T22:48:38+00:00,4297.77,3,3,hold,False
2026-05-16T22:48:43+00:00,4176.28,3,3,hold,False
2026-05-16T22:48:48+00:00,4013.4,3,3,hold,False
2026-05-16T22:48:53+00:00,3873.81,3,3,hold,False
2026-05-16T22:48:58+00:00,4087.87,3,3,hold,False
2026-05-16T22:49:03+00:00,4166.68,3,3,hold,False
2026-05-16T22:49:08+00:00,4166.16,3,3,hold,False
2026-05-16T22:49:13+00:00,4166.64,3,3,hold,False
2026-05-16T22:49:18+00:00,4166.48,3,3,hold,False
2026-05-16T22:49:23+00:00,4166.64,3,3,hold,False
2026-05-16T22:49:28+00:00,4166.92,3,3,hold,False
2026-05-16T22:49:33+00:00,4166.6,3,3,hold,False
2026-05-16T22:49:38+00:00,4166.6,3,3,hold,False
2026-05-16T22:49:43+00:00,3806.56,3,3,hold,False
2026-05-16T22:49:48+00:00,2973.28,3,3,hold,False
2026-05-16T22:49:53+00:00,2139.64,3,2,scale down,True
2026-05-16T22:49:58+00:00,1306.64,2,2,hold,False
2026-05-16T22:50:03+00:00,489.33,2,1,scale down,False
2026-05-16T22:50:08+00:00,0.0,2,1,scale down,False
2026-05-16T22:50:13+00:00,0.0,2,1,scale down,False
2026-05-16T22:50:18+00:00,0.0,2,1,scale down,False
2026-05-16T22:50:23+00:00,0.0,2,1,scale down,True
2026-05-16T22:50:28+00:00,0.0,1,1,hold,False
2026-05-16T22:50:33+00:00,0.0,1,1,hold,False
2026-05-16T22:50:38+00:00,0.0,1,1,hold,False
2026-05-16T22:50:43+00:00,0.0,1,1,hold,False
2026-05-16T22:50:48+00:00,0.0,1,1,hold,False
2026-05-16T22:50:53+00:00,0.0,1,1,hold,False
2026-05-16T22:50:58+00:00,0.0,1,1,hold,False
2026-05-16T22:51:03+00:00,0.0,1,1,hold,False
2026-05-16T22:51:08+00:00,0.0,1,1,hold,False
2026-05-16T22:51:13+00:00,0.0,1,1,hold,False
2026-05-16T22:51:18+00:00,0.0,1,1,hold,False
2026-05-16T22:51:23+00:00,0.0,1,1,hold,False
2026-05-16T22:51:28+00:00,0.0,1,1,hold,False
2026-05-16T22:51:33+00:00,0.0,1,1,hold,False
2026-05-16T22:51:38+00:00,0.0,1,1,hold,False
2026-05-16T22:51:43+00:00,0.0,1,1,hold,False
2026-05-16T22:51:48+00:00,0.0,1,1,hold,False
2026-05-16T22:51:53+00:00,0.0,1,1,hold,False
2026-05-16T22:51:58+00:00,0.0,1,1,hold,False
2026-05-16T22:52:03+00:00,0.0,1,1,hold,False
2026-05-16T22:52:08+00:00,0.0,1,1,hold,False
2026-05-16T22:52:13+00:00,0.0,1,1,hold,False
2026-05-16T22:52:18+00:00,0.0,1,1,hold,False
2026-05-16T22:52:23+00:00,0.0,1,1,hold,False
