ts_iso,pps_prom,hpa_replicas,hpa_current,hpa_target,deploy_ready,deploy_replicas
2026-04-13T23:33:15+01:00,0.04,1,40m,1500,1/1,1
2026-04-13T23:33:21+01:00,0.04,1,40m,1500,1/1,1
2026-04-13T23:33:26+01:00,0.04,1,40m,1500,1/1,1
2026-04-13T23:33:31+01:00,0.04000160006400256,1,40m,1500,1/1,1
2026-04-13T23:33:36+01:00,0,1,40m,1500,1/1,1
2026-04-13T23:33:41+01:00,0,1,0,1500,1/1,1
2026-04-13T23:33:46+01:00,0,1,0,1500,1/1,1
2026-04-13T23:33:51+01:00,137.32,1,0,1500,1/1,1
2026-04-13T23:33:56+01:00,345.64,1,345640m,1500,1/1,1
2026-04-13T23:34:01+01:00,554.0221608864355,1,345640m,1500,1/1,1
2026-04-13T23:34:06+01:00,762.2895084196632,1,345640m,1500,1/1,1
2026-04-13T23:34:11+01:00,970.6800000000001,1,970680m,1500,1/1,1
2026-04-13T23:34:16+01:00,1041.64,1,970680m,1500,1/1,1
2026-04-13T23:34:22+01:00,1041.68,1,970680m,1500,1/1,1
2026-04-13T23:34:27+01:00,1041.6783328666854,1,1041678m,1500,1/1,1
2026-04-13T23:34:32+01:00,1041.64,1,1041678m,1500,1/1,1
2026-04-13T23:34:37+01:00,1041.5583376664933,1,1041678m,1500,1/1,1
2026-04-13T23:34:43+01:00,1041.5966722662188,1,1041596m,1500,1/1,1
2026-04-13T23:34:48+01:00,1041.7183312667494,1,1041596m,1500,1/1,1
2026-04-13T23:34:53+01:00,904.9961998479939,1,1041596m,1500,1/1,1
2026-04-13T23:34:58+01:00,696.72,1,696720m,1500,1/1,1
2026-04-13T23:35:03+01:00,488.41953678147127,1,696720m,1500,1/1,1
2026-04-13T23:35:08+01:00,280.0512020480819,1,696720m,1500,1/1,1
2026-04-13T23:35:13+01:00,71.60000000000001,1,71600m,1500,1/1,1
2026-04-13T23:35:18+01:00,0,1,71600m,1500,1/1,1
2026-04-13T23:35:23+01:00,1329.68,1,71600m,1500,1/1,1
2026-04-13T23:35:28+01:00,2163.2,1,1329680m,1500,1/1,1
2026-04-13T23:35:33+01:00,2996.4798591943677,1,1329680m,1500,1/1,1
2026-04-13T23:35:38+01:00,3829.6800000000003,1,1329680m,1500,1/1,1
2026-04-13T23:35:43+01:00,3965.8,1,3829680m,1500,2/2,2
2026-04-13T23:35:48+01:00,3132.7200000000003,1,3829680m,1500,2/2,2
2026-04-13T23:35:53+01:00,2299.2000000000003,1,3829680m,1500,2/2,2
2026-04-13T23:35:58+01:00,2824.4252800000004,2,3384547m,1500,2/2,2
2026-04-13T23:36:03+01:00,2687.522925545645,2,3384547m,1500,2/2,2
2026-04-13T23:36:08+01:00,2752.354328888889,2,3384547m,1500,2/2,2
2026-04-13T23:36:13+01:00,3466.84737,2,3171022m,1500,3/3,3
2026-04-13T23:36:18+01:00,3474.16,2,3171022m,1500,3/3,3
2026-04-13T23:36:23+01:00,2640.88,2,3171022m,1500,3/3,3
2026-04-13T23:36:28+01:00,3315.99158,3,3015186m,1500,3/3,3
2026-04-13T23:36:34+01:00,3186.651573333333,3,3015186m,1500,3/3,3
2026-04-13T23:36:39+01:00,3052.6349644444444,3,3015186m,1500,3/3,3
2026-04-13T23:36:44+01:00,3625.020605,3,3292783m,1500,4/4,4
2026-04-13T23:36:50+01:00,3638.04,3,3292783m,1500,4/4,4
2026-04-13T23:36:54+01:00,4018.83864,4,3465998m,1500,4/4,4
2026-04-13T23:37:00+01:00,3937.9984000000004,4,3465998m,1500,4/4,4
2026-04-13T23:37:04+01:00,3740.398888888889,4,3465998m,1500,4/4,4
2026-04-13T23:37:10+01:00,3676.9305999999997,4,3580851m,1500,4/5,4
2026-04-13T23:37:14+01:00,3969.2000000000003,4,3580851m,1500,5/5,5
2026-04-13T23:37:20+01:00,3135.6800000000003,4,3580851m,1500,5/5,5
2026-04-13T23:37:24+01:00,2301.6755308513616,5,2301675m,1500,5/5,5
2026-04-13T23:37:30+01:00,1469.2,5,2301675m,1500,5/5,5
2026-04-13T23:37:36+01:00,635.72,5,2301675m,1500,5/5,5
2026-04-13T23:37:41+01:00,0,5,0,1500,4/4,4
2026-04-13T23:37:46+01:00,0,5,0,1500,4/4,4
2026-04-13T23:37:51+01:00,0,5,0,1500,4/4,4
2026-04-13T23:37:57+01:00,0,4,0,1500,4/4,4
2026-04-13T23:38:02+01:00,0,4,0,1500,4/4,4
2026-04-13T23:38:07+01:00,0,4,0,1500,4/4,4
2026-04-13T23:38:14+01:00,0,4,0,1500,3/3,3
2026-04-13T23:38:19+01:00,0,4,0,1500,3/3,3
2026-04-13T23:38:24+01:00,0,3,0,1500,3/3,3
2026-04-13T23:38:30+01:00,0,3,0,1500,3/3,3
2026-04-13T23:38:36+01:00,0,3,0,1500,3/3,3
2026-04-13T23:38:42+01:00,0,3,0,1500,2/2,2
2026-04-13T23:38:48+01:00,0,3,0,1500,2/2,2
2026-04-13T23:38:53+01:00,0,3,0,1500,2/2,2
2026-04-13T23:38:58+01:00,0,2,0,1500,2/2,2
2026-04-13T23:39:03+01:00,0,2,0,1500,2/2,2
2026-04-13T23:39:08+01:00,0,2,0,1500,2/2,2
