ts_iso,pps_actual,pps_forecast,current_replicas,desired_replicas,action,scale_executed
2026-05-16T22:30:26+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:30:31+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:30:36+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:30:41+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:30:46+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:30:51+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:30:56+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:31:01+00:00,0.0,0.0,1,1,hold,False
2026-05-16T22:31:06+00:00,142.09,142.09,1,1,hold,False
2026-05-16T22:31:11+00:00,350.44,665.2,1,1,hold,False
2026-05-16T22:31:16+00:00,558.68,928.98,1,1,hold,False
2026-05-16T22:31:21+00:00,767.08,1083.01,1,1,hold,False
2026-05-16T22:31:26+00:00,975.4,1316.18,1,1,hold,False
2026-05-16T22:31:31+00:00,1041.64,1021.56,1,1,hold,False
2026-05-16T22:31:36+00:00,1041.56,907.36,1,1,hold,False
2026-05-16T22:31:41+00:00,1041.72,1079.62,1,1,hold,False
2026-05-16T22:31:46+00:00,1041.64,1025.97,1,1,hold,False
2026-05-16T22:31:51+00:00,1041.68,1035.89,1,1,hold,False
2026-05-16T22:31:56+00:00,1041.6,1037.84,1,1,hold,False
2026-05-16T22:32:01+00:00,1041.76,1040.63,1,1,hold,False
2026-05-16T22:32:06+00:00,900.12,555.71,1,1,hold,False
2026-05-16T22:32:11+00:00,691.73,345.5,1,1,hold,False
2026-05-16T22:32:16+00:00,483.44,159.2,1,1,hold,False
2026-05-16T22:32:21+00:00,275.13,0,1,1,hold,False
2026-05-16T22:32:26+00:00,66.76,0,1,1,hold,False
2026-05-16T22:32:31+00:00,0.0,49.24,1,1,hold,False
2026-05-16T22:32:36+00:00,188.85,783.08,1,1,hold,False
2026-05-16T22:32:41+00:00,1021.64,4262.6,1,3,scale up,True
2026-05-16T22:32:46+00:00,1855.09,2548.77,3,2,hold,False
2026-05-16T22:32:51+00:00,2399.28,2352.63,3,2,hold,False
2026-05-16T22:32:56+00:00,3453.48,5538.03,3,4,hold,False
2026-05-16T22:33:01+00:00,3928.18,4283.1,3,3,hold,False
2026-05-16T22:33:06+00:00,3793.9,2669.07,3,2,hold,False
2026-05-16T22:33:11+00:00,3666.83,3381.19,3,3,hold,False
2026-05-16T22:33:16+00:00,3799.76,4176.76,3,3,hold,False
2026-05-16T22:33:21+00:00,4166.04,4471.13,3,3,hold,False
2026-05-16T22:33:26+00:00,4165.84,4094.93,3,3,hold,False
2026-05-16T22:33:31+00:00,4165.72,4254.28,3,3,hold,False
2026-05-16T22:33:36+00:00,4166.76,4088.39,3,3,hold,False
2026-05-16T22:33:41+00:00,4166.04,4242.25,3,3,hold,False
2026-05-16T22:33:46+00:00,4165.21,4091.29,3,3,hold,False
2026-05-16T22:33:51+00:00,4166.64,4239.96,3,3,hold,False
2026-05-16T22:33:56+00:00,4166.0,4096.34,3,3,hold,False
2026-05-16T22:34:01+00:00,4164.78,4225.82,3,3,hold,False
2026-05-16T22:34:06+00:00,4165.72,4106.2,3,3,hold,False
2026-05-16T22:34:11+00:00,4166.07,4220.67,3,3,hold,False
