ts_iso,pps_prom,hpa_replicas,hpa_current,hpa_target,deploy_ready,deploy_replicas
2026-04-13T23:42:16+01:00,0,1,0,1500,1/1,1
2026-04-13T23:42:22+01:00,0,1,0,1500,1/1,1
2026-04-13T23:42:27+01:00,0,1,0,1500,1/1,1
2026-04-13T23:42:32+01:00,0,1,0,1500,1/1,1
2026-04-13T23:42:37+01:00,0,1,0,1500,1/1,1
2026-04-13T23:42:43+01:00,0,1,0,1500,1/1,1
2026-04-13T23:42:48+01:00,0,1,0,1500,1/1,1
2026-04-13T23:42:53+01:00,304.04,1,0,1500,1/1,1
2026-04-13T23:42:59+01:00,512.3395064197432,1,304040m,1500,1/1,1
2026-04-13T23:43:04+01:00,720.72,1,304040m,1500,1/1,1
2026-04-13T23:43:09+01:00,929,1,304040m,1500,1/1,1
2026-04-13T23:43:14+01:00,1041.68,1,929,1500,1/1,1
2026-04-13T23:43:19+01:00,1041.6783328666854,1,929,1500,1/1,1
2026-04-13T23:43:24+01:00,1041.68,1,929,1500,1/1,1
2026-04-13T23:43:29+01:00,1041.5983360665573,1,1041680m,1500,1/1,1
2026-04-13T23:43:34+01:00,1041.7183312667494,1,1041680m,1500,1/1,1
2026-04-13T23:43:39+01:00,1041.7216688667547,1,1041680m,1500,1/1,1
2026-04-13T23:43:44+01:00,1041.6816672666907,1,1041721m,1500,1/1,1
2026-04-13T23:43:49+01:00,946.52,1,1041721m,1500,1/1,1
2026-04-13T23:43:54+01:00,738.2,1,1041721m,1500,1/1,1
2026-04-13T23:44:00+01:00,529.8211928477139,1,738200m,1500,1/1,1
2026-04-13T23:44:04+01:00,321.50713971441144,1,738200m,1500,1/1,1
2026-04-13T23:44:10+01:00,113.12832406926063,1,738200m,1500,1/1,1
2026-04-13T23:44:14+01:00,0,1,113128m,1500,1/1,1
2026-04-13T23:44:20+01:00,328.36,1,113128m,1500,1/1,1
2026-04-13T23:44:24+01:00,1161.68,1,1161680m,1500,1/1,1
2026-04-13T23:44:30+01:00,1995.2,1,1161680m,1500,1/1,1
2026-04-13T23:44:34+01:00,2829.0321289961194,1,1161680m,1500,1/1,1
2026-04-13T23:44:40+01:00,3661.52,1,3661520m,1500,1/2,1
2026-04-13T23:44:46+01:00,4066.482659306372,1,3661520m,1500,2/2,2
2026-04-13T23:44:51+01:00,3233.1293251730067,1,3661520m,1500,2/2,2
2026-04-13T23:44:56+01:00,3573.7445333333335,2,3706703m,1500,2/2,2
2026-04-13T23:45:01+01:00,3450.38591,2,3706703m,1500,2/2,2
2026-04-13T23:45:06+01:00,3309.367627573103,2,3706703m,1500,2/2,2
2026-04-13T23:45:11+01:00,3276.294573333333,2,3392412m,1500,2/3,2
2026-04-13T23:45:16+01:00,3737.16,2,3392412m,1500,3/3,3
2026-04-13T23:45:21+01:00,2903.56,2,3392412m,1500,3/3,3
2026-04-13T23:45:26+01:00,3343.0271933333333,3,3442220m,1500,3/3,3
2026-04-13T23:45:31+01:00,3219.9838266666666,3,3442220m,1500,3/3,3
2026-04-13T23:45:36+01:00,3084.4282577777776,3,3442220m,1500,3/3,3
2026-04-13T23:45:41+01:00,3373.285491666667,3,3456045m,1500,3/4,3
2026-04-13T23:45:47+01:00,4094.92,3,3456045m,1500,4/4,4
2026-04-13T23:45:52+01:00,3261.36,3,3456045m,1500,4/4,4
2026-04-13T23:45:57+01:00,3847.90348,4,3917641m,1500,4/4,4
2026-04-13T23:46:02+01:00,3724.7148,4,3917641m,1500,4/4,4
2026-04-13T23:46:07+01:00,3583.566524444445,4,3917641m,1500,4/4,4
2026-04-13T23:46:12+01:00,3526.459416666667,4,3575210m,1500,4/5,4
2026-04-13T23:46:17+01:00,4166.72,4,3575210m,1500,5/5,5
2026-04-13T23:46:22+01:00,3702.515698116226,4,3575210m,1500,5/5,5
2026-04-13T23:46:27+01:00,2869.84,5,2869840m,1500,5/5,5
2026-04-13T23:46:32+01:00,2035.7885476647473,5,2869840m,1500,5/5,5
2026-04-13T23:46:37+01:00,1203.2,5,2869840m,1500,5/5,5
