ts_iso,pps_prom,hpa_replicas,hpa_current,hpa_target,deploy_ready,deploy_replicas
2026-05-16T23:03:58+01:00,4144.52,5,4144319m,1500,5/5,5
2026-05-16T23:04:03+01:00,4144.64,5,4144640m,1500,5/5,5
2026-05-16T23:04:08+01:00,4144.56,5,4144640m,1500,5/5,5
2026-05-16T23:04:13+01:00,4167.16,5,4144640m,1500,5/5,5
2026-05-16T23:04:18+01:00,4166.68,5,4166680m,1500,5/5,5
2026-05-16T23:04:23+01:00,4167.12,5,4166680m,1500,5/5,5
2026-05-16T23:04:28+01:00,4166.72,5,4166680m,1500,5/5,5
2026-05-16T23:04:33+01:00,3790.84,5,3790840m,1500,5/5,5
2026-05-16T23:04:38+01:00,2956.9251689797225,5,3790840m,1500,5/5,5
2026-05-16T23:04:43+01:00,2124.44,5,3790840m,1500,5/5,5
2026-05-16T23:04:48+01:00,1290.5251369835619,5,1290525m,1500,5/5,5
2026-05-16T23:04:53+01:00,457.6,5,1290525m,1500,5/5,5
2026-05-16T23:04:58+01:00,0.16,5,1290525m,1500,5/5,5
2026-05-16T23:05:03+01:00,0.08000960115213826,5,80m,1500,5/5,5
2026-05-16T23:05:08+01:00,0.08,5,80m,1500,5/5,5
2026-05-16T23:05:13+01:00,0.04000480057606913,5,80m,1500,5/5,5
2026-05-16T23:05:18+01:00,0.04,5,40m,1500,5/5,5
2026-05-16T23:05:24+01:00,0,5,40m,1500,5/5,5
2026-05-16T23:05:29+01:00,0.04,5,40m,1500,5/5,5
2026-05-16T23:05:34+01:00,0.04,5,40m,1500,5/5,5
2026-05-16T23:05:39+01:00,0.04,5,40m,1500,5/5,5
2026-05-16T23:05:44+01:00,0.04,5,40m,1500,5/5,5
2026-05-16T23:05:49+01:00,0.04,5,40m,1500,4/4,4
2026-05-16T23:05:54+01:00,0,5,40m,1500,4/4,4
2026-05-16T23:05:59+01:00,0,5,40m,1500,4/4,4
2026-05-16T23:06:04+01:00,0,4,0,1500,3/3,3
2026-05-16T23:06:09+01:00,0,4,0,1500,3/3,3
2026-05-16T23:06:14+01:00,0,4,0,1500,3/3,3
2026-05-16T23:06:19+01:00,0,3,0,1500,2/2,2
2026-05-16T23:06:24+01:00,0,3,0,1500,2/2,2
2026-05-16T23:06:29+01:00,0,3,0,1500,2/2,2
2026-05-16T23:06:34+01:00,0,2,0,1500,1/1,1
2026-05-16T23:06:39+01:00,0,2,0,1500,1/1,1
2026-05-16T23:06:44+01:00,0,2,0,1500,1/1,1
2026-05-16T23:06:49+01:00,0,1,0,1500,1/1,1
2026-05-16T23:06:55+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:00+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:05+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:10+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:15+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:20+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:26+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:31+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:36+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:41+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:47+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:52+01:00,0,1,0,1500,1/1,1
2026-05-16T23:07:57+01:00,0,1,0,1500,1/1,1
2026-05-16T23:08:02+01:00,0,1,0,1500,1/1,1
2026-05-16T23:08:07+01:00,0,1,0,1500,1/1,1
2026-05-16T23:08:12+01:00,0.04,1,0,1500,1/1,1
2026-05-16T23:08:17+01:00,0.04,1,40m,1500,1/1,1
2026-05-16T23:08:23+01:00,0.04000160006400256,1,40m,1500,1/1,1
2026-05-16T23:08:28+01:00,0.03999840006399744,1,40m,1500,1/1,1
2026-05-16T23:08:33+01:00,0.04,1,40m,1500,1/1,1
2026-05-16T23:08:38+01:00,0,1,40m,1500,1/1,1
2026-05-16T23:08:43+01:00,0,1,40m,1500,1/1,1
2026-05-16T23:08:48+01:00,0,1,0,1500,1/1,1
2026-05-16T23:08:53+01:00,0,1,0,1500,1/1,1
2026-05-16T23:08:58+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:03+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:08+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:13+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:18+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:23+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:28+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:33+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:39+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:44+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:49+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:54+01:00,0,1,0,1500,1/1,1
2026-05-16T23:09:59+01:00,0,1,0,1500,1/1,1
