ts_iso,pps_actual,current_replicas,desired_replicas,dqn_action,scale_executed
2026-05-17T10:32:12+00:00,0.12,1,1,hold,False
2026-05-17T10:32:17+00:00,0.04,1,1,hold,False
2026-05-17T10:32:22+00:00,0.0,1,1,hold,False
2026-05-17T10:32:27+00:00,0.0,1,1,hold,False
2026-05-17T10:32:32+00:00,0.0,1,1,hold,False
2026-05-17T10:32:37+00:00,0.0,1,1,hold,False
2026-05-17T10:32:42+00:00,0.0,1,1,hold,False
2026-05-17T10:32:47+00:00,0.0,1,1,hold,False
2026-05-17T10:32:52+00:00,115.72,1,1,hold,False
2026-05-17T10:32:57+00:00,324.07,1,1,hold,False
2026-05-17T10:33:02+00:00,532.08,1,1,hold,False
2026-05-17T10:33:07+00:00,740.68,1,1,hold,False
2026-05-17T10:33:12+00:00,949.12,1,1,hold,False
2026-05-17T10:33:17+00:00,1041.76,1,1,hold,False
2026-05-17T10:33:22+00:00,1041.64,1,1,hold,False
2026-05-17T10:33:27+00:00,1042.04,1,1,hold,False
2026-05-17T10:33:32+00:00,1041.8,1,1,hold,False
2026-05-17T10:33:37+00:00,1041.64,1,1,hold,False
2026-05-17T10:33:42+00:00,1041.6,1,1,hold,False
2026-05-17T10:33:47+00:00,1041.76,1,1,hold,False
2026-05-17T10:33:52+00:00,926.4,1,1,hold,False
2026-05-17T10:33:57+00:00,717.98,1,1,hold,False
2026-05-17T10:34:02+00:00,509.8,1,1,hold,False
2026-05-17T10:34:07+00:00,301.37,1,1,hold,False
2026-05-17T10:34:12+00:00,93.04,1,1,hold,False
2026-05-17T10:34:17+00:00,0.0,1,1,hold,False
2026-05-17T10:34:22+00:00,0.0,1,1,hold,False
2026-05-17T10:34:27+00:00,0.0,1,1,hold,False
2026-05-17T10:34:32+00:00,0.0,1,1,hold,False
2026-05-17T10:34:37+00:00,426.98,1,1,hold,False
2026-05-17T10:34:42+00:00,1260.31,1,1,hold,False
2026-05-17T10:34:47+00:00,2093.44,1,2,scale up,True
2026-05-17T10:34:52+00:00,2678.52,2,2,hold,False
2026-05-17T10:34:57+00:00,2678.52,2,2,hold,False
2026-05-17T10:35:02+00:00,3812.24,2,3,hold,False
2026-05-17T10:35:07+00:00,3674.94,2,2,hold,False
2026-05-17T10:35:12+00:00,3529.37,2,2,hold,False
2026-05-17T10:35:17+00:00,3635.01,2,3,scale up,True
2026-05-17T10:35:22+00:00,4162.56,3,3,hold,False
2026-05-17T10:35:27+00:00,4162.76,3,3,hold,False
2026-05-17T10:35:32+00:00,4163.16,3,3,hold,False
2026-05-17T10:35:37+00:00,4166.68,3,3,hold,False
2026-05-17T10:35:42+00:00,4166.6,3,3,hold,False
2026-05-17T10:35:47+00:00,4164.36,3,3,hold,False
2026-05-17T10:35:52+00:00,4164.4,3,3,hold,False
2026-05-17T10:35:57+00:00,4164.4,3,3,hold,False
2026-05-17T10:36:02+00:00,4164.64,3,3,hold,False
2026-05-17T10:36:07+00:00,4163.44,3,3,hold,False
2026-05-17T10:36:12+00:00,0.0,3,2,scale down,True
2026-05-17T10:36:17+00:00,0.0,2,1,hold,False
2026-05-17T10:36:22+00:00,4166.6,2,3,hold,False
2026-05-17T10:36:27+00:00,4166.8,2,3,hold,False
2026-05-17T10:36:32+00:00,4166.24,2,3,hold,False
2026-05-17T10:36:37+00:00,4165.76,2,3,hold,False
