ts_iso,pps_prom,hpa_replicas,hpa_current,hpa_target,deploy_ready,deploy_replicas
2026-04-12T00:31:37+01:00,4161.68,5,4161680m,1500,5/5,5
2026-04-12T00:31:42+01:00,4164.64,5,4161680m,1500,5/5,5
2026-04-12T00:31:47+01:00,3712.88,5,4161680m,1500,5/5,5
2026-04-12T00:31:52+01:00,2879.2000000000003,5,2879200m,1500,5/5,5
2026-04-12T00:31:57+01:00,2045.76,5,2879200m,1500,5/5,5
2026-04-12T00:32:02+01:00,1212.56,5,2879200m,1500,5/5,5
2026-04-12T00:32:07+01:00,379.56,5,379560m,1500,5/5,5
2026-04-12T00:32:12+01:00,0.16,5,379560m,1500,5/5,5
2026-04-12T00:32:17+01:00,0.08,5,379560m,1500,5/5,5
2026-04-12T00:32:22+01:00,0.04,5,80m,1500,5/5,5
2026-04-12T00:32:27+01:00,0.04,5,80m,1500,5/5,5
2026-04-12T00:32:33+01:00,0,5,80m,1500,5/5,5
2026-04-12T00:32:37+01:00,0,5,0,1500,5/5,5
2026-04-12T00:32:43+01:00,0.04,5,0,1500,5/5,5
2026-04-12T00:32:47+01:00,0.04,5,0,1500,5/5,5
2026-04-12T00:32:53+01:00,0.04000000000000001,5,40m,1500,4/4,4
2026-04-12T00:32:57+01:00,0.04,5,40m,1500,4/4,4
2026-04-12T00:33:03+01:00,0,5,40m,1500,4/4,4
2026-04-12T00:33:07+01:00,0,4,0,1500,3/3,3
2026-04-12T00:33:13+01:00,0,4,0,1500,3/3,3
2026-04-12T00:33:17+01:00,0,4,0,1500,3/3,3
2026-04-12T00:33:23+01:00,0,3,0,1500,2/2,2
2026-04-12T00:33:27+01:00,0,3,0,1500,2/2,2
2026-04-12T00:33:33+01:00,0,3,0,1500,2/2,2
2026-04-12T00:33:37+01:00,0,2,0,1500,1/1,1
2026-04-12T00:33:43+01:00,0,2,0,1500,1/1,1
2026-04-12T00:33:47+01:00,0,2,0,1500,1/1,1
2026-04-12T00:33:53+01:00,0,1,0,1500,1/1,1
2026-04-12T00:33:57+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:02+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:07+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:12+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:17+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:22+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:27+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:32+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:37+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:42+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:47+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:53+01:00,0,1,0,1500,1/1,1
2026-04-12T00:34:57+01:00,0,1,0,1500,1/1,1
2026-04-12T00:35:03+01:00,0,1,0,1500,1/1,1
2026-04-12T00:35:07+01:00,0,1,0,1500,1/1,1
2026-04-12T00:35:13+01:00,0,1,0,1500,1/1,1
2026-04-12T00:35:17+01:00,0,1,0,1500,1/1,1
2026-04-12T00:35:23+01:00,0,1,0,1500,1/1,1
