ts_iso,pps_prom,hpa_replicas,hpa_current,hpa_target,deploy_ready,deploy_replicas
2026-04-12T00:20:29+01:00,0,1,0,1500,1/1,1
2026-04-12T00:20:35+01:00,0,1,0,1500,1/1,1
2026-04-12T00:20:40+01:00,0,1,0,1500,1/1,1
2026-04-12T00:20:45+01:00,0,1,0,1500,1/1,1
2026-04-12T00:20:50+01:00,0,1,0,1500,1/1,1
2026-04-12T00:20:55+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:00+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:05+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:10+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:15+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:20+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:25+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:30+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:35+01:00,0,1,0,1500,1/1,1
2026-04-12T00:21:40+01:00,0,1,0,1500,1/1,1
